normalized_artists,normalized_title,source_position,video_id,video_url,reason,best_match_score,best_match_title,best_match_artist,best_match_id
Океан Ельзи,Мить,1361,QevMTQTPhjg,https://music.youtube.com/watch?v=QevMTQTPhjg,not_found,0.0000,,,
Renée Fleming; London Philharmonic Orchestra; Sir Charles Mackerras; Giacomo Puccini,Puccini: Gianni Schicchi: O mio babbino caro,1364,DLi25fgVuRs,https://music.youtube.com/watch?v=DLi25fgVuRs,not_found,0.0000,,,
Rotting christ,Χ Ξ Σ (666),1365,70qPvCKU_m4,https://music.youtube.com/watch?v=70qPvCKU_m4,not_found,0.0000,,,
Дмитро Гнатюк,Два Кольори (1966),1369,cvV2cWyQ9ls,https://music.youtube.com/watch?v=cvV2cWyQ9ls,not_found,0.0000,,,
Дмитро Гнатюк,Рідна мати моя (Пісня про рушник),1372,XTEMDTVGiKE,https://music.youtube.com/watch?v=XTEMDTVGiKE,not_found,0.0000,,,
PATRIARKH,Pierwyj Czas,1375,hdbHnKoEzUc,https://music.youtube.com/watch?v=hdbHnKoEzUc,not_found,0.0000,,,
Urfaust,Meditatum II,1377,JM0VKVa_aRo,https://music.youtube.com/watch?v=JM0VKVa_aRo,not_found,0.0000,,,
PATRIARKH,Liturgiya,1378,MY2DF1KVatM,https://music.youtube.com/watch?v=MY2DF1KVatM,not_found,0.0000,,,
Batushka,Yekteniya VIII,1379,5uu8HewYlMA,https://music.youtube.com/watch?v=5uu8HewYlMA,not_found,0.0000,,,
Batushka,Yekteniya VI,1380,IeJeAB-F0Rw,https://music.youtube.com/watch?v=IeJeAB-F0Rw,not_found,0.0000,,,
Batushka,Yekteniya I,1381,XCMNqKuuFC4,https://music.youtube.com/watch?v=XCMNqKuuFC4,not_found,0.0000,,,
Batushka,Yekteniya IV,1383,o_rKSTh6ViE,https://music.youtube.com/watch?v=o_rKSTh6ViE,not_found,0.0000,,,
Batushka,Yekteniya II,1384,xxdzwpoIZPA,https://music.youtube.com/watch?v=xxdzwpoIZPA,not_found,0.0000,,,
Batushka,Yekteniya III,1385,DHmZ88ybPtI,https://music.youtube.com/watch?v=DHmZ88ybPtI,not_found,0.0000,,,
Tatiana Serjan; Pyotr Ilyich Tchaikovsky,"Pique dame, Op. 68, TH 10, Act III: Act III Scene 6: Uzh polnoch blizitsya - Akh! Istomilas ya gorem (Lisa)",1386,Xe-O-ExvIfs,https://music.youtube.com/watch?v=Xe-O-ExvIfs,not_found,0.0000,,,
Jennifer Larmore; René Jacobs; Concerto Köln; George Frideric Handel,"Giulio Cesare in Egitto, HWV 17, Atto III, Scena 4: ""Dall' ondoso"" & ""Aure, deh, per pietà",1387,hzE5XBoVpJc,https://music.youtube.com/watch?v=hzE5XBoVpJc,not_found,0.0000,,,
Rafael Frühbeck de Burgos; Georges Bizet,"Carmen, Act 1: ""Quand je vous aimerai ?"" - Habanera. ""L'amour est un oiseau rebelle"" (Carmen, Chœur) (feat. Choeur du Théâtre National de l'Opéra de Paris & Grace Bumbry)",1388,JR6DH8Msf-w,https://music.youtube.com/watch?v=JR6DH8Msf-w,not_found,0.0000,,,
Христина Соловій,Тримай,1389,A4ud4WxXTEk,https://music.youtube.com/watch?v=A4ud4WxXTEk,not_found,0.0000,,,
William Maranci Mashups,Pizza Balloon Vol. II (FULL MIXTAPE),1390,NqxhVhvHdX8,https://music.youtube.com/watch?v=NqxhVhvHdX8,not_found,0.0000,,,
Luciano Pavarotti; National Philharmonic Orchestra; Giancarlo Chiaramello,De Curtis: Torna a Surriento (Arr. Chiaramello),1394,Z5pjO907UG0,https://music.youtube.com/watch?v=Z5pjO907UG0,not_found,0.0000,,,
Luciano Pavarotti; Giacomo Puccini,"Tosca: Tosca, Act III: E lucevan le stelle",1395,1SevF1IlHCI,https://music.youtube.com/watch?v=1SevF1IlHCI,manual_reject_broader,,,,
Luciano Pavarotti; Tom Krause; Pier Francesco Poli; Piero de Palma,"Puccini: Turandot, Act III: Nessun dorma – Tu che guardi le stelle",1397,lHoYk2mRuSQ,https://music.youtube.com/watch?v=lHoYk2mRuSQ,not_found,0.0000,,,
Luciano Pavarotti; Mariah Carey,Hero,1398,t3s-r18MLDI,https://music.youtube.com/watch?v=t3s-r18MLDI,manual_reject_broader,,,,
Luciano Pavarotti; National Philharmonic Orchestra; Giancarlo Chiaramello,"Di Capua, Mazzucchi: 'O sole mio (Orch. Chiaramello)",1399,R2xPqfD54F4,https://music.youtube.com/watch?v=R2xPqfD54F4,not_found,0.0000,,,
Luciano Pavarotti,"Nel blu, dipinto di blu (Volare)",1400,5ZQtRCcBy4A,https://music.youtube.com/watch?v=5ZQtRCcBy4A,manual_reject_broader,,,,
Meshuggah,They Move Below,1404,TM87DMK-q4o,https://music.youtube.com/watch?v=TM87DMK-q4o,not_found,0.0000,,,
Anima Tempo,Deceitful Idols,1409,ZeB4e87tkw4,https://music.youtube.com/watch?v=ZeB4e87tkw4,not_found,0.0000,,,
ТІК,Олені,1412,75XGMVRDj_A,https://music.youtube.com/watch?v=75XGMVRDj_A,not_found,0.0000,,,
Океан Ельзи,Квітка,1414,UKmbZb2Yxcc,https://music.youtube.com/watch?v=UKmbZb2Yxcc,not_found,0.0000,,,
Brian Eno; Bono; The Edge; Luciano Pavarotti,Miss Sarajevo (Live),1419,BHCkSIQQ0K4,https://music.youtube.com/watch?v=BHCkSIQQ0K4,not_found,0.0000,,,
Il Volo,Ti voglio tanto bene,1420,gd1l4Bj4WlA,https://music.youtube.com/watch?v=gd1l4Bj4WlA,manual_reject_broader,,,,
Andrea Bocelli; Orchestra Sinfonica di Milano Giuseppe Verdi; Steven Mercurio,Ti Voglio Tanto Bene,1421,68bBh9zhD_8,https://music.youtube.com/watch?v=68bBh9zhD_8,manual_reject_broader,,,,
Davy Jones Theme Suite,Hans Zimmer,1422,3TOzkCIaXjI,https://music.youtube.com/watch?v=3TOzkCIaXjI,not_found,0.0000,,,
Mario Lanza; MGM Studio Orchestra,"Serenade (featured in ""The Student Prince"")",1423,QKx3bqrg4a4,https://music.youtube.com/watch?v=QKx3bqrg4a4,manual_reject_broader,,,,
Сплин,Выхода нет,1424,o21YLdIvlUs,https://music.youtube.com/watch?v=o21YLdIvlUs,not_found,0.0000,,,
Александр Гум,Она ушла,1430,BAV_wBzMqR4,https://music.youtube.com/watch?v=BAV_wBzMqR4,not_found,0.0000,,,
"Günter Wehinger, Karin Nakagawa, Urs Wiesner, and Andrè Buser",Gnossienne 1,1432,ZeMCX7Bgzkk,https://music.youtube.com/watch?v=ZeMCX7Bgzkk,manual_reject_broader,,,,
Luciano Pavarotti; Sting,When We Dance (Live),1435,AFoQ-wA7VBI,https://music.youtube.com/watch?v=AFoQ-wA7VBI,manual_reject_broader,,,,
Вахид Аюбов,Опустилась ночь над Ленинградом,1437,m7XTePLCMHA,https://music.youtube.com/watch?v=m7XTePLCMHA,not_found,0.0000,,,
Blackhelm,Of Serpent and Stone,1439,eXILq9_rM7I,https://music.youtube.com/watch?v=eXILq9_rM7I,not_found,0.0000,,,
Luciano Pavarotti; Coro del Teatro Comunale di Bologna; Henry Mancini,De Curtis: Ti voglio tanto bene (Arr. Mancini),1440,k2mwbQj_wTc,https://music.youtube.com/watch?v=k2mwbQj_wTc,not_found,0.0000,,,
Тимерболат,Галерея памяти - Шахиды в судный день,1441,rYe-d5wSgt8,https://music.youtube.com/watch?v=rYe-d5wSgt8,not_found,0.0000,,,
Егор и Опизденевшие,Вечная весна,1442,AqfwEGUuvrA,https://music.youtube.com/watch?v=AqfwEGUuvrA,not_found,0.0000,,,
Stevie Ray Vaughan & Double Trouble,Little Wing,1443,Rj_NUS9hwxA,https://music.youtube.com/watch?v=Rj_NUS9hwxA,manual_reject_broader,,,,
Друга Ріка,Три хвилини,1449,nl0ax7LNNmk,https://music.youtube.com/watch?v=nl0ax7LNNmk,not_found,0.0000,,,
Константин Ступин,Когда я умер (Акустика 2014-2015),1453,gbSaNYCGoHI,https://music.youtube.com/watch?v=gbSaNYCGoHI,not_found,0.0000,,,
André Rieu,The Lonely Shepherd,1456,orL-w2QBiN8,https://music.youtube.com/watch?v=orL-w2QBiN8,manual_reject_broader,,,,
Pavarotti,Сaruso,1457,I8A61eY1Efg,https://music.youtube.com/watch?v=I8A61eY1Efg,not_found,0.0000,,,
Igorrr,Houmous recording,1470,1U-1h0_ifOc,https://music.youtube.com/watch?v=1U-1h0_ifOc,not_found,0.0000,,,
Mario Lanza; Franco Ferrara,Na sera 'e maggio (Redbook Stereo),1484,a0jPTlUwqzE,https://music.youtube.com/watch?v=a0jPTlUwqzE,not_found,0.0000,,,
"Luciano Pavarotti; Orchestra of the Royal Opera House, Covent Garden; Edward Downes; Giacomo Puccini","Puccini: Tosca, SC 69 / Act 3: ""E lucevan le stelle",1486,Z1rpgvxWPtQ,https://music.youtube.com/watch?v=Z1rpgvxWPtQ,not_found,0.0000,,,
Luciano Pavarotti; Wiener Volksopernorchester; Leone Magiera; Ruggero Leoncavallo,"Leoncavallo: Pagliacci / Act 1: ""Vesti la giubba",1487,iD8WFIA5IaI,https://music.youtube.com/watch?v=iD8WFIA5IaI,manual_reject_broader,,,,
Kassia; Ludwig van Beethoven,Beethoven: Sonata No. 17 Tempest 3rd Movement,1490,BB42Xx3IP88,https://music.youtube.com/watch?v=BB42Xx3IP88,not_found,0.0000,,,
Kassia,Chopin: Waltz Op. 64 No. 2,1496,2e-YhPmLfMI,https://music.youtube.com/watch?v=2e-YhPmLfMI,manual_reject_broader,,,,
Kassia,Chopin: Nocturne Op. 27 No. 2,1497,r0EGDymiDms,https://music.youtube.com/watch?v=r0EGDymiDms,not_found,0.0000,,,
Static-X,Terminal,1515,JwovnullOQ0,https://music.youtube.com/watch?v=JwovnullOQ0,manual_reject_broader,,,,
Static-X,Dead Souls,1517,z4TSyDavOqI,https://music.youtube.com/watch?v=z4TSyDavOqI,manual_reject_broader,,,,
Dope,You Spin Me Round (Like a Record),1522,duEzMp0ZhEA,https://music.youtube.com/watch?v=duEzMp0ZhEA,manual_reject_broader,,,,
"Пьеха Стас, Григорий Лепс",Она не твоя,1524,O-5DOjAoq3k,https://music.youtube.com/watch?v=O-5DOjAoq3k,not_found,0.0000,,,
Lana Del Rey,Ride,1526,oSyDuBGRa3w,https://music.youtube.com/watch?v=oSyDuBGRa3w,manual_reject_broader,,,,
Led Zeppelin,Kashmir (Remaster),1532,tzVJPgCn-Z8,https://music.youtube.com/watch?v=tzVJPgCn-Z8,not_found,0.0000,,,
ERIK SATIE Gnossienne 1,"Alessio Nanni, piano",1544,oOTpQpoHHaw,https://music.youtube.com/watch?v=oOTpQpoHHaw,not_found,0.0000,,,
Beethoven,"Symphony No.7 in A major op.92 - II, Allegretto",1545,vCHREyE5GzQ,https://music.youtube.com/watch?v=vCHREyE5GzQ,manual_reject_broader,,,,
БумБокс,Тримай мене (Acoustic Version) (feat. The Gitas),1547,axAKt_taYHk,https://music.youtube.com/watch?v=axAKt_taYHk,not_found,0.0000,,,
Okean Elzy,І я на небі,1548,hLPe_jGmxq0,https://music.youtube.com/watch?v=hLPe_jGmxq0,not_found,0.0000,,,
Скрябін,Мам,1549,-vqoUmQgT1M,https://music.youtube.com/watch?v=-vqoUmQgT1M,not_found,0.0000,,,
Океан Ельзи,Стріляй,1550,R_mi9O6JuTk,https://music.youtube.com/watch?v=R_mi9O6JuTk,not_found,0.0000,,,
Скрябін,"Люди, як кораблі",1551,FWH7lRJ6mPw,https://music.youtube.com/watch?v=FWH7lRJ6mPw,not_found,0.0000,,,
Josef Sakonov; London Festival Orchestra; Pyotr Ilyich Tchaikovsky,"Tchaikovsky: Valse sentimentale, Op. 51, No. 6",1553,xg9bgO-koPo,https://music.youtube.com/watch?v=xg9bgO-koPo,not_found,0.0000,,,
Luciano Pavarotti; Ida Bormida; Piero Cappuccilli; Julia Varady,"Mascagni: Cavalleria rusticana: ""Mamma, quel vino è generoso...Turiddu?! Che vuoi dire?",1555,rIRQ5ze9goo,https://music.youtube.com/watch?v=rIRQ5ze9goo,not_found,0.0000,,,
Erik Satie,Once Upon A Time In Paris,1560,b9WKC5sT9Z4,https://music.youtube.com/watch?v=b9WKC5sT9Z4,manual_reject_broader,,,,
Franz Liszt,Liebestraum - Love Dream,1561,KpOtuoHL45Y,https://music.youtube.com/watch?v=KpOtuoHL45Y,not_found,0.0000,,,
The USSR Ministry of Culture Chamber Choir,Hymn of the Cherubim (Excerpt),1562,XxepL6rzvW4,https://music.youtube.com/watch?v=XxepL6rzvW4,not_found,0.0000,,,
"The Orthodox Singers"" Male Choir, Choirmaster: Georgiy Smirnov",Do Not Reject In My Old Age,1563,SEbAlcSRs5U,https://music.youtube.com/watch?v=SEbAlcSRs5U,not_found,0.0000,,,
"The Orthodox Singers"" Male Choir, Choirmaster: Georgiy Smirnov",The Litany Of Supplication,1564,ac8V-dY7n6U,https://music.youtube.com/watch?v=ac8V-dY7n6U,not_found,0.0000,,,
Yoshihisa Hirano,Kingdom of Predators,1574,LooOkvPQQ2Y,https://music.youtube.com/watch?v=LooOkvPQQ2Y,not_found,0.0000,,,
Константин Ступин,Лёд и ветер (Акустика 2014-2015),1575,kvSFwkgZu8c,https://music.youtube.com/watch?v=kvSFwkgZu8c,not_found,0.0000,,,
Тимерболат,"Мама приезжай, ты меня забери",1578,DJMA1IXTWj0,https://music.youtube.com/watch?v=DJMA1IXTWj0,not_found,0.0000,,,
Веня Д'ркин,Нибелунг,1579,vIGF-sTBsHU,https://music.youtube.com/watch?v=vIGF-sTBsHU,not_found,0.0000,,,
Tina Turner,Goldeneye (2003 Remaster),1581,1_Aq5rQdPso,https://music.youtube.com/watch?v=1_Aq5rQdPso,not_found,0.0000,,,
Chopin,Relaxing Classical Music,1589,y1dbbrfekAM,https://music.youtube.com/watch?v=y1dbbrfekAM,not_found,0.0000,,,
Grissini Project,Howl's Moving Castle - Merry Go Round of Life,1590,63OT3_Lfy50,https://music.youtube.com/watch?v=63OT3_Lfy50,not_found,0.0000,,,
Grissini Project,Merry Go Round of Life (From Howl's Moving Castle Original Motion Picture Soundtrack),1591,sN0Cn1MTNU8,https://music.youtube.com/watch?v=sN0Cn1MTNU8,not_found,0.0000,,,
Океан Ельзи,Я так хочу...,1592,kKbuv7NAMTc,https://music.youtube.com/watch?v=kKbuv7NAMTc,not_found,0.0000,,,
"Victor Borba, Nick Totton, Patrick Russell, Cody Johnstone, and Eric Groot",This Fire Burns,1593,cr14ZwD2Moo,https://music.youtube.com/watch?v=cr14ZwD2Moo,not_found,0.0000,,,
Yoshihisa Hirano,In The Palace,1606,pucT5R6AV5o,https://music.youtube.com/watch?v=pucT5R6AV5o,not_found,0.0000,,,
Vadim Chaimovich,"Frédéric Chopin: Nocturne in E-Flat Major, Op. 9, No. 2",1608,Jz1gvBluvc8,https://music.youtube.com/watch?v=Jz1gvBluvc8,not_found,0.0000,,,
Deutschland Orchestra,The Soldiers,1615,CdnEtmhtcMY,https://music.youtube.com/watch?v=CdnEtmhtcMY,manual_reject_broader,,,,
Ambient Study Music To Concentrate,"4 Hours of Music for Studying, Concentration and Memory",1618,sjkrrmBnpGE,https://music.youtube.com/watch?v=sjkrrmBnpGE,not_found,0.0000,,,
CharlesBerthoud,When SYSTEM OF A DOWN only give you 60 seconds to audition,1626,xsH3tZ338DA,https://music.youtube.com/watch?v=xsH3tZ338DA,not_found,0.0000,,,
Meshuggah,Bleed - Tomas Haake - Wincent Drumsticks,1633,bAJ1WTGNISk,https://music.youtube.com/watch?v=bAJ1WTGNISk,not_found,0.0000,,,
Led Zeppelin,Kashmir (1990 Remaster),1637,SsaFBNvhceA,https://music.youtube.com/watch?v=SsaFBNvhceA,not_found,0.0000,,,
Led Zeppelin,"Kashmir (Live: O2 Arena, London - December 10, 2007)",1639,xK68DAzD0eM,https://music.youtube.com/watch?v=xK68DAzD0eM,not_found,0.0000,,,
Led Zeppelin,No Quarter (Remaster),1641,wdqDmJbm2eY,https://music.youtube.com/watch?v=wdqDmJbm2eY,not_found,0.0000,,,
Леонид Агутин; Therr Maitz,Что происходит? (LAB с Антоном Беляевым),1650,t3NYBr_QaEU,https://music.youtube.com/watch?v=t3NYBr_QaEU,not_found,0.0000,,,
Михаил Елизаров,Pro Testo,1657,I46-R1wBW84,https://music.youtube.com/watch?v=I46-R1wBW84,not_found,0.0000,,,
Михаил Елизаров,Селигер,1659,Dgy9hal5I7Y,https://music.youtube.com/watch?v=Dgy9hal5I7Y,not_found,0.0000,,,
Led Zeppelin,All My Love (1990 Remaster),1663,yYDh7lyqwms,https://music.youtube.com/watch?v=yYDh7lyqwms,manual_reject_broader,,,,
Михаил Елизаров,Пидарасы Одиночества,1665,roz_LD70HII,https://music.youtube.com/watch?v=roz_LD70HII,not_found,0.0000,,,
Static-X,Cannibal,1667,TPps3E0Teys,https://music.youtube.com/watch?v=TPps3E0Teys,manual_reject_broader,,,,
Whitney Houston,I Have Nothing,1675,pKnRHLqh4PY,https://music.youtube.com/watch?v=pKnRHLqh4PY,manual_reject_broader,,,,
Михаил Елизаров,"Отель ""Лето",1681,Je44HN1OrnI,https://music.youtube.com/watch?v=Je44HN1OrnI,not_found,0.0000,,,
Luciano Pavarotti; Mariah Carey; Orchestra Sinfonica Italiana; José Molina,Hero (Live),1686,CfzEIe7dlRs,https://music.youtube.com/watch?v=CfzEIe7dlRs,not_found,0.0000,,,
Pavarotti,Caruso (english subtitles),1690,iDEdZfnULIg,https://music.youtube.com/watch?v=iDEdZfnULIg,not_found,0.0000,,,
Eiro Nareth,Bandoleros (Fast&Furious Theme),1709,XFyjdUTUMBQ,https://music.youtube.com/watch?v=XFyjdUTUMBQ,not_found,0.0000,,,
Михаил Елизаров,Пар-голова,1710,H_ezAF1ZvUw,https://music.youtube.com/watch?v=H_ezAF1ZvUw,not_found,0.0000,,,
Отава Ё,"Ой, Дуся, ой, Маруся (казачья лезгинка)",1711,Jnpr-Rohu7U,https://music.youtube.com/watch?v=Jnpr-Rohu7U,not_found,0.0000,,,
Валерий Меладзе,Иностранец,1713,ZTJQhSea6xU,https://music.youtube.com/watch?v=ZTJQhSea6xU,not_found,0.0000,,,
Валерий Меладзе,The Best - Лучшее 2020,1714,0JhlT8CrRTs,https://music.youtube.com/watch?v=0JhlT8CrRTs,not_found,0.0000,,,
Михаил Елизаров,"Ариозо Чикатило ""Фенечка, здравствуй!..",1715,90uinveF_sM,https://music.youtube.com/watch?v=90uinveF_sM,not_found,0.0000,,,
Михаил Елизаров,Мама-Гуантанама,1717,s47eNxE9Lts,https://music.youtube.com/watch?v=s47eNxE9Lts,not_found,0.0000,,,
Михаил Елизаров,Инициатическая,1718,tnrSHPi-HP8,https://music.youtube.com/watch?v=tnrSHPi-HP8,not_found,0.0000,,,
рома майк,Босоніж,1720,DziNa-XGB-E,https://music.youtube.com/watch?v=DziNa-XGB-E,not_found,0.0000,,,
Just Do It,Tender Acoustic Version!,1728,qDQIon7SrOg,https://music.youtube.com/watch?v=qDQIon7SrOg,not_found,0.0000,,,
Infant Annihilator,Paedophilic Supremacy,1737,oBni1QiQNVs,https://music.youtube.com/watch?v=oBni1QiQNVs,not_found,0.0000,,,
Егор Летов,Никто не хотел умирать,1740,cb-lRR9DWtw,https://music.youtube.com/watch?v=cb-lRR9DWtw,not_found,0.0000,,,
Михаил Елизаров,Ебанутое счастье,1742,gyL6a0m9Q6Y,https://music.youtube.com/watch?v=gyL6a0m9Q6Y,not_found,0.0000,,,
Егор Летов,Кайф или больше,1743,pxu3NRhQzFA,https://music.youtube.com/watch?v=pxu3NRhQzFA,not_found,0.0000,,,
Flaer Smin,Wish You Were Here,1746,N_tJBqa-EQ0,https://music.youtube.com/watch?v=N_tJBqa-EQ0,manual_reject_broader,,,,
Михаил Елизаров,КОНДУКТОР,1756,U1FgauwrXDc,https://music.youtube.com/watch?v=U1FgauwrXDc,not_found,0.0000,,,
Михаил Елизаров,МЫ ЕДЕМ JEDEM DAS SEINE,1757,DS4JGToewj8,https://music.youtube.com/watch?v=DS4JGToewj8,not_found,0.0000,,,
Михаил Елизаров,ХОЛОДИЛЬНИК-ХОЛОДЕЦ,1758,7QnTiJHexUI,https://music.youtube.com/watch?v=7QnTiJHexUI,not_found,0.0000,,,
Егор Летов,Мне насрать на моё лицо (2021 Remastered Version),1759,ycBNZEZafAs,https://music.youtube.com/watch?v=ycBNZEZafAs,not_found,0.0000,,,
Михаил Елизаров,МАТРИЦА,1760,M3fbg2rAe-I,https://music.youtube.com/watch?v=M3fbg2rAe-I,not_found,0.0000,,,
Михаил Елизаров,Летчик-потребитель,1761,wWBqfoQkJ9Y,https://music.youtube.com/watch?v=wWBqfoQkJ9Y,not_found,0.0000,,,
Михаил Елизаров,Комендант,1762,vIZSwFI_ugw,https://music.youtube.com/watch?v=vIZSwFI_ugw,not_found,0.0000,,,
Константин Ступин,Ночью всякое бывает (Акустика 2014-2015),1763,UtLh8aoko24,https://music.youtube.com/watch?v=UtLh8aoko24,not_found,0.0000,,,
Михаил Елизаров,Солдатский Гранж,1764,pbozVGDYEmo,https://music.youtube.com/watch?v=pbozVGDYEmo,not_found,0.0000,,,
Константин Ступин,Пушистый хвост лисицы (Акустика 2014-2015),1765,yHC1oncZ8B4,https://music.youtube.com/watch?v=yHC1oncZ8B4,not_found,0.0000,,,
Ночная трость; Константин Ступин,Ганс (14.08.2016),1767,gx6faweC5g4,https://music.youtube.com/watch?v=gx6faweC5g4,not_found,0.0000,,,
Михаил Елизаров,Тональ и Нагваль,1768,evbvxnecO0Q,https://music.youtube.com/watch?v=evbvxnecO0Q,not_found,0.0000,,,
Михаил Елизаров,КВАРТИРА НА ПР. МИРА(2010),1769,yDZnx4sFrHM,https://music.youtube.com/watch?v=yDZnx4sFrHM,not_found,0.0000,,,
Back to The Rivers Of Belief (Complete),Enigma,1770,i-WxpWM6twY,https://music.youtube.com/watch?v=i-WxpWM6twY,not_found,0.0000,,,
Михаил Елизаров,АНТИФАШИСТСКАЯ ПЕСНЯ,1772,RV1j5_91OgU,https://music.youtube.com/watch?v=RV1j5_91OgU,not_found,0.0000,,,
